Jan-Frederik Rieckers                             	         1	emu (1)
Massimiliano Pala                                 	         1	emu (1)
Michael Weiss                                     	         1	extra (1)
David Lloyd Johnson                               	         1	gaia (1)
Carlos Rey-Moreno                                 	         1	gaia (1)
Matthew Johnson                                   	         1	geojson (1)
A. Doyle                                          	         1	geojson (1)
Colin Petrie                                      	         1	grow (1), idr (1)
Lilia Hannachi                                    	         1	grow (1)
Serpil Bayraktar                                  	         1	grow (1)
Manish Bhardwaj                                   	         1	grow (1)
Jamal Hadi Salim                                  	         1	hackathon (1)
Emeline                                           	         1	hackathon (1)
Barbara Martini                                   	         1	hackathon (1)
Anurag Prakash                                    	         1	hackathon (1)
Demian Pecile                                     	         1	hackathon (1)
Emely Robert Norris Banda                         	         1	hackathon (1)
Roger Pantos                                      	         1	hls-interest (25)
Rufael Mekuria                                    	         1	hls-interest (1)
Malay Vadher                                      	         1	homenet (1), int-area (1)
Ray Hunter                                        	         1	homenet (1)
Sandra Braman                                     	         1	hrpc (1)
Alex Martínez Ruiz                                	         1	httpapi (1)
Eric Mill                                         	         1	httpbisa (1)
